id,title,department,category,type,source,organization,url,download_url,local_path,language,format,pages_or_size,version,date,summary,topics,keywords,quality_score,security_level,sha256,status
DOC-MKT-007,Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/annual-marketing-playbook#section-2,https://enterprise.local/mkt/annual-marketing-playbook#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-007.md,vi,MD,1111 KB,4.7,2022-08-08,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-007, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",91,INTERNAL,92095f86e1ac5223b20416366bd1d7a30c09c1e9db8c1c14a60aa6008bc65d5c,VERIFIED
DOC-MKT-008,Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/content-strategy#section-2,https://enterprise.local/mkt/content-strategy#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-008.pdf,vi,PDF,1234 KB,1.8,2023-09-09,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-008, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",98,INTERNAL,dce6190ed97e5a31b4e5409502263ccd76732e7a7b19d99296d926dddfb5623d,VERIFIED
DOC-MKT-009,Bộ Quy chuẩn Nhận diện Thương hiệu Doanh nghiệp (Brand Guidelines) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,STANDARD,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/brand-guidelines#section-2,https://enterprise.local/mkt/brand-guidelines#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-009.docx,vi,DOCX,2.0 MB,2.0,2024-10-10,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Bộ Quy chuẩn Nhận diện Thương hiệu Doanh nghiệp (Brand Guidelines) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-009, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",85,DEPARTMENT,6153bb7d2c7dc18d2a648b4d364686f37e9cad219f22c8d81daac8d684fc48ce,VERIFIED
DOC-MKT-010,Chính sách Quản trị Kênh Mạng Xã hội và Phát ngôn Doanh nghiệp - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,POLICY,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/social-media-policy#section-2,https://enterprise.local/mkt/social-media-policy#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-010.pdf,vi,PDF,1480 KB,3.1,2020-11-11,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Chính sách Quản trị Kênh Mạng Xã hội và Phát ngôn Doanh nghiệp - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-010, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",88,INTERNAL,3b3785b89608368b592f278da082b1e3bb8ec5d4177bbf16dbf327513c3386f5,VERIFIED
DOC-MKT-011,Quy trình Triển khai Chiến dịch Email Marketing & Nuôi dưỡng Lead - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,SOP,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/email-marketing-sop#section-2,https://enterprise.local/mkt/email-marketing-sop#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-011.md,vi,MD,1603 KB,4.2,2021-12-12,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Triển khai Chiến dịch Email Marketing & Nuôi dưỡng Lead - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-011, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",98,INTERNAL,4830695a9f4f92be046d28d6ec64793d89a7699d44596974bfe8de0f7f8d2fb1,VERIFIED
DOC-MKT-012,Tiêu chuẩn Tối ưu hóa Công cụ Tìm kiếm (Enterprise SEO Standards) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,MANUAL,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/seo-standards#section-2,https://enterprise.local/mkt/seo-standards#section-2,enterprise_knowledge_base/06_MARKETING/doc-mkt-012.pdf,vi,PDF,5.0 MB,1.3,2022-01-13,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Tiêu chuẩn Tối ưu hóa Công cụ Tìm kiếm (Enterprise SEO Standards) - Chuyên đề nâng cao phần 2 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-012, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",86,DEPARTMENT,3529bde68a815af03cb86d3163af2e99f0497f0134a8f2ecdabbd7d95e339b24,VERIFIED
DOC-MKT-013,Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/annual-marketing-playbook#section-3,https://enterprise.local/mkt/annual-marketing-playbook#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-013.md,vi,MD,1849 KB,2.4,2023-02-14,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-013, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",95,INTERNAL,350e4a93fb455cc2003b0126a5681ddf0d7fd53efed640277b7e9916f409e1ee,VERIFIED
DOC-MKT-014,Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/content-strategy#section-3,https://enterprise.local/mkt/content-strategy#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-014.pdf,vi,PDF,1972 KB,3.5,2024-03-15,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-014, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",83,INTERNAL,3cf98ca3ffa55cc68149129c7c9b943f3998f0b977a821678ae08eb6012ed2b4,VERIFIED
DOC-MKT-015,Bộ Quy chuẩn Nhận diện Thương hiệu Doanh nghiệp (Brand Guidelines) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,STANDARD,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/brand-guidelines#section-3,https://enterprise.local/mkt/brand-guidelines#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-015.docx,vi,DOCX,8.0 MB,4.6,2020-04-16,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Bộ Quy chuẩn Nhận diện Thương hiệu Doanh nghiệp (Brand Guidelines) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-015, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",89,DEPARTMENT,514a383fd6d72269fdcede1a2c78f1ada57bb9c123ab6ef1cfade09d2f396f1d,VERIFIED
DOC-MKT-016,Chính sách Quản trị Kênh Mạng Xã hội và Phát ngôn Doanh nghiệp - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,POLICY,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/social-media-policy#section-3,https://enterprise.local/mkt/social-media-policy#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-016.pdf,vi,PDF,2218 KB,1.7,2021-05-17,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Chính sách Quản trị Kênh Mạng Xã hội và Phát ngôn Doanh nghiệp - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-016, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",92,INTERNAL,bace80e62e6a9c118591354de007bd186a5dbb0a7dcb8856177ae695c0190e09,VERIFIED
DOC-MKT-017,Quy trình Triển khai Chiến dịch Email Marketing & Nuôi dưỡng Lead - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,SOP,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/email-marketing-sop#section-3,https://enterprise.local/mkt/email-marketing-sop#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-017.md,vi,MD,2341 KB,2.8,2022-06-18,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Triển khai Chiến dịch Email Marketing & Nuôi dưỡng Lead - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-017, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",83,INTERNAL,faec12c9077d28934f12a1bfe1132182787c0b3fb08e11c08a384b5191d95ec3,VERIFIED
DOC-MKT-018,Tiêu chuẩn Tối ưu hóa Công cụ Tìm kiếm (Enterprise SEO Standards) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,MANUAL,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/seo-standards#section-3,https://enterprise.local/mkt/seo-standards#section-3,enterprise_knowledge_base/06_MARKETING/doc-mkt-018.pdf,vi,PDF,3.0 MB,3.0,2023-07-19,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Tiêu chuẩn Tối ưu hóa Công cụ Tìm kiếm (Enterprise SEO Standards) - Chuyên đề nâng cao phần 3 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-018, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",90,DEPARTMENT,2bd3b41bdddccd8a5bf14ffc37d5d0443e25d3625357565f4ffa0aa9d0283c56,VERIFIED
DOC-MKT-019,Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 4 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/annual-marketing-playbook#section-4,https://enterprise.local/mkt/annual-marketing-playbook#section-4,enterprise_knowledge_base/06_MARKETING/doc-mkt-019.md,vi,MD,2587 KB,4.1,2024-08-20,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Kế hoạch Tiếp thị Toàn diện Thường niên (Annual Marketing Playbook) - Chuyên đề nâng cao phần 4 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-019, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",80,INTERNAL,c182672d641220a02f676e4a931c83c96d4f286b5c16ca3a1de522d3930d349e,VERIFIED
DOC-MKT-020,Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 4 / Phụ lục kỹ thuật,MARKETING,Tiếp thị & Truyền thông Doanh nghiệp,GUIDE,Enterprise Marketing Framework,Marketing Institute / Enterprise Standards,https://enterprise.local/mkt/content-strategy#section-4,https://enterprise.local/mkt/content-strategy#section-4,enterprise_knowledge_base/06_MARKETING/doc-mkt-020.pdf,vi,PDF,2710 KB,1.2,2020-09-21,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Chiến lược Tiếp thị Nội dung (Content Marketing & Inbound Strategy) - Chuyên đề nâng cao phần 4 / Phụ lục kỹ thuật thuộc phạm vi Tiếp thị & Truyền thông Doanh nghiệp của bộ phận MARKETING. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Tiếp thị & Truyền thông Doanh nghiệp; MARKETING; Enterprise Standard; Compliance; Operations,"doc-mkt-020, tiếp_thị_&_truyền_thông_doanh_nghiệp, marketing, quy_trinh, huong_dan, tieu_chuan",87,INTERNAL,7f9bf4492a8ae7cde7b655d7aac3cdbe52fa070e68cd452f7c0fdb83690f8e7f,VERIFIED
DOC-PROC-001,Luật Đấu thầu số 22/2023/QH15: Quy định lựa chọn nhà thầu và hợp đồng mua sắm,PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,REGULATION,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://vanban.chinhphu.vn/?pageid=27160&docid=208155,https://vanban.chinhphu.vn/?pageid=27160&docid=208155,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-001.md,vi,MD,373 KB,2.1,2021-02-02,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Luật Đấu thầu số 22/2023/QH15: Quy định lựa chọn nhà thầu và hợp đồng mua sắm thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-001, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",88,INTERNAL,19d7c07eeaab90e9948b654ba988f1fcc8660c194adf3becf17062d065a7e3cb,VERIFIED
DOC-PROC-002,Nghị định 24/2024/NĐ-CP: Hướng dẫn thi hành Luật Đấu thầu về lựa chọn nhà thầu,PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,REGULATION,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://vanban.chinhphu.vn/,https://vanban.chinhphu.vn/,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-002.pdf,vi,PDF,496 KB,3.2,2022-03-03,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Nghị định 24/2024/NĐ-CP: Hướng dẫn thi hành Luật Đấu thầu về lựa chọn nhà thầu thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-002, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",96,INTERNAL,daac4795a9cbe97aef597b95ad549b03123c0b8e3bcf75664f84830e91cf7c0d,VERIFIED
DOC-PROC-003,Quy trình Yêu cầu Mua sắm (Purchase Requisition - PR) Nội bộ,PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,SOP,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/purchase-requisition-sop,https://enterprise.local/proc/purchase-requisition-sop,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-003.docx,vi,DOCX,4.0 MB,4.3,2023-04-04,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Yêu cầu Mua sắm (Purchase Requisition - PR) Nội bộ thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-003, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",85,DEPARTMENT,69e3e54d77b4052220a037990bdb918602365417513f20d1ac2d0728afc937cf,VERIFIED
DOC-PROC-004,Quy trình Lập và Phê duyệt Đơn Đặt Hàng (Purchase Order - PO),PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,PROCEDURE,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/purchase-order-sop,https://enterprise.local/proc/purchase-order-sop,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-004.pdf,vi,PDF,742 KB,1.4,2024-05-05,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Lập và Phê duyệt Đơn Đặt Hàng (Purchase Order - PO) thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-004, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",93,INTERNAL,612c1f6bf82f532ca7ff1a7a39b541ff426d1b3fc4b56466d04c556c7e3ffa5a,VERIFIED
DOC-PROC-005,Quy trình Yêu cầu Báo giá và So sánh Báo giá Cạnh tranh (RFQ Analysis),PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,SOP,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/rfq-analysis-sop,https://enterprise.local/proc/rfq-analysis-sop,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-005.md,vi,MD,865 KB,2.5,2020-06-06,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Yêu cầu Báo giá và So sánh Báo giá Cạnh tranh (RFQ Analysis) thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-005, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",90,INTERNAL,ddc2a88a71c077811ff78188f996a425bdba8a90b0e69c3dd15d5b582e116b48,VERIFIED
DOC-PROC-006,Quy chế Đánh giá Năng lực và Phê duyệt Nhà Cung cấp Mới (Vendor Due Diligence),PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,POLICY,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/vendor-qualification-policy,https://enterprise.local/proc/vendor-qualification-policy,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-006.pdf,vi,PDF,7.0 MB,3.6,2021-07-07,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy chế Đánh giá Năng lực và Phê duyệt Nhà Cung cấp Mới (Vendor Due Diligence) thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-006, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",86,DEPARTMENT,26f2d56b7192d7efb9583854bf97d550aa59bae4fda5c81c4629b36bf6d9eab8,VERIFIED
DOC-PROC-007,Bảng Đánh giá Định kỳ Hiệu suất Nhà Cung cấp (Vendor Scorecard),PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,CHECKLIST,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/vendor-scorecard,https://enterprise.local/proc/vendor-scorecard,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-007.md,vi,MD,1111 KB,4.7,2022-08-08,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Bảng Đánh giá Định kỳ Hiệu suất Nhà Cung cấp (Vendor Scorecard) thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-007, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",97,INTERNAL,9ceac2c29654802b6661cfd530c08ad460ac4628712fa6e1a7d7e9b002eaeeb5,VERIFIED
DOC-PROC-008,Quy trình Đàm phán Hợp đồng Mua sắm và Điều khoản Thương mại,PROCUREMENT,Thu mua & Quản lý Nhà Cung cấp,GUIDE,Cổng Thông tin Đấu thầu Quốc gia & Bộ KHĐT,Bộ Kế hoạch và Đầu tư Việt Nam,https://enterprise.local/proc/contract-negotiation-guide,https://enterprise.local/proc/contract-negotiation-guide,enterprise_knowledge_base/07_PROCUREMENT/doc-proc-008.pdf,vi,PDF,1234 KB,1.8,2023-09-09,"Tài liệu tiêu chuẩn và quy trình nghiệp vụ Quy trình Đàm phán Hợp đồng Mua sắm và Điều khoản Thương mại thuộc phạm vi Thu mua & Quản lý Nhà Cung cấp của bộ phận PROCUREMENT. Cung cấp hướng dẫn kỹ thuật chi tiết, kiểm soát rủi ro và tuân thủ vận hành doanh nghiệp.",Thu mua & Quản lý Nhà Cung cấp; PROCUREMENT; Enterprise Standard; Compliance; Operations,"doc-proc-008, thu_mua_&_quản_lý_nhà_cung_cấp, procurement, quy_trinh, huong_dan, tieu_chuan",82,INTERNAL,2f4e9319e86342d87e7b2082e2ebbfaffd52e967b4efcde42152ea4ee43fcbc1,VERIFIED
